originalType,mappedType,mappedConfidence,deltaToSecondBest
http://de.dbpedia.org/resource/Hilfswerk,http://dbpedia.org/ontology/Organisation, 0.3181818,0.13636361
http://dbpedia.org/resource/Hospital_network,http://dbpedia.org/ontology/Place, 0.25,0.0
http://dbpedia.org/resource/Arbeit,http://dbpedia.org/ontology/Person, 0.2682927,0.12195124
http://de.dbpedia.org/resource/Sammelbezeichnung,http://dbpedia.org/ontology/WrittenWork, 0.18461539,0.07692308
http://dbpedia.org/resource/Ayatollah,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://dbpedia.org/resource/Flamenco,http://dbpedia.org/ontology/Person, 0.25,0.0
http://de.dbpedia.org/resource/Arzneistoffe,http://dbpedia.org/ontology/WrittenWork, 0.25,0.0
http://de.dbpedia.org/resource/Kinderdorf,http://dbpedia.org/ontology/Place, 0.25,0.0
http://dbpedia.org/resource/Miguel,http://dbpedia.org/ontology/AdministrativeRegion, 0.16666667,0.0
http://de.dbpedia.org/resource/Staatsarchiv,http://dbpedia.org/ontology/Organisation, 0.25,0.08333333
http://dbpedia.org/resource/Satellite_town,http://dbpedia.org/ontology/PopulatedPlace, 0.2857143,0.14285715
http://dbpedia.org/resource/Leipzig,http://dbpedia.org/ontology/Agent, 0.16666667,0.03333333
http://de.dbpedia.org/resource/Konversion,http://dbpedia.org/ontology/Person, 0.33333334,0.0
http://dbpedia.org/resource/Symbol,http://dbpedia.org/ontology/WrittenWork, 0.32142857,0.14285714
http://dbpedia.org/resource/Anthology,http://dbpedia.org/ontology/Quote, 0.2,0.1
http://de.dbpedia.org/resource/Theatergruppe,http://dbpedia.org/ontology/Place, 0.33333334,0.11111112
http://de.dbpedia.org/resource/Kinderprogramm,http://dbpedia.org/ontology/TelevisionStation, 0.2,0.1
http://de.dbpedia.org/resource/Eckhaus,http://dbpedia.org/ontology/WrittenWork, 0.22222222,0.0
http://de.dbpedia.org/resource/Eintrag,http://dbpedia.org/ontology/Quote, 0.16666667,0.0
http://dbpedia.org/resource/Strasbourg,http://dbpedia.org/ontology/Person, 0.2,0.0
http://dbpedia.org/resource/Navy,http://dbpedia.org/ontology/MilitaryUnit, 0.21052632,0.10526316
http://dbpedia.org/resource/Address_(geography),http://dbpedia.org/ontology/Quote, 0.25,0.0
http://de.dbpedia.org/resource/Margarete,http://dbpedia.org/ontology/Person, 0.33333334,0.0
http://de.dbpedia.org/resource/Kommission,http://dbpedia.org/ontology/WrittenWork, 0.26666668,0.13333334
http://de.dbpedia.org/resource/DDR,http://dbpedia.org/ontology/Quote, 0.16666667,0.0
http://dbpedia.org/resource/Detroit,http://dbpedia.org/ontology/Automobile, 0.16666667,0.0
http://dbpedia.org/resource/Anderson_(surname),http://dbpedia.org/ontology/Wrestler, 0.18181819,0.0909091
http://dbpedia.org/resource/Team,http://dbpedia.org/ontology/Organisation, 0.15789473,0.02631578
http://dbpedia.org/resource/Combine_(enterprise),http://dbpedia.org/ontology/Place, 0.27272728,0.09090909
http://dbpedia.org/resource/Land_(disambiguation),http://dbpedia.org/ontology/Place, 0.21818182,0.07272728
http://de.dbpedia.org/resource/Ausführung,http://dbpedia.org/ontology/WrittenWork, 0.14285715,0.03571429
http://de.dbpedia.org/resource/Spartenkanal,http://dbpedia.org/ontology/TelevisionStation, 0.1875,0.125
http://dbpedia.org/resource/Roof,http://dbpedia.org/ontology/Organisation, 0.2857143,0.14285715
http://dbpedia.org/resource/Reisen,http://dbpedia.org/ontology/WrittenWork, 0.25,0.125
http://dbpedia.org/resource/Gelsenkirchen,http://dbpedia.org/ontology/Castle, 0.125,0.0
http://de.dbpedia.org/resource/Plattenfirma,http://dbpedia.org/ontology/Company, 0.2,0.0
http://de.dbpedia.org/resource/Polarstation,http://dbpedia.org/ontology/WrittenWork, 0.2,0.0
http://de.dbpedia.org/resource/Eugen,http://dbpedia.org/ontology/Castle, 0.16666667,0.0
http://dbpedia.org/resource/Transmission_tower,http://dbpedia.org/ontology/Place, 0.33333334,0.0
http://de.dbpedia.org/resource/Ektoparasiten,http://dbpedia.org/ontology/ChemicalCompound, 0.33333334,0.0
http://de.dbpedia.org/resource/Bauernaufstand,http://dbpedia.org/ontology/MilitaryConflict, 0.16666667,0.0
http://de.dbpedia.org/resource/Volkstheater,http://dbpedia.org/ontology/Work, 0.2857143,0.0
http://de.dbpedia.org/resource/Leitung,http://dbpedia.org/ontology/WrittenWork, 0.2857143,0.14285715
http://de.dbpedia.org/resource/CD,http://dbpedia.org/ontology/Album, 0.2413793,0.10344827
http://de.dbpedia.org/resource/Erscheinungsbild,http://dbpedia.org/ontology/Place, 0.33333334,0.0
http://de.dbpedia.org/resource/Gegenstück,http://dbpedia.org/ontology/Place, 0.33333334,0.11111112
http://de.dbpedia.org/resource/Sinfonieorchester,http://dbpedia.org/ontology/Band, 0.18181819,0.0909091
http://dbpedia.org/resource/Succession,http://dbpedia.org/ontology/Quote, 0.2,0.0
http://de.dbpedia.org/resource/Münster,http://dbpedia.org/ontology/Place, 0.2,0.0
http://dbpedia.org/resource/Saison_(disambiguation),http://dbpedia.org/ontology/FootballLeagueSeason, 0.24929178,0.12747875
http://dbpedia.org/resource/Berge,http://dbpedia.org/ontology/Mountain, 0.25,0.125
http://de.dbpedia.org/resource/Barpianist,http://dbpedia.org/ontology/WrittenWork, 0.3,0.1
http://dbpedia.org/resource/Direction_(geometry),http://dbpedia.org/ontology/Place, 0.17857143,0.07142857
http://de.dbpedia.org/resource/Kontingent,http://dbpedia.org/ontology/Place, 0.25,0.0
http://de.dbpedia.org/resource/Segelclub,http://dbpedia.org/ontology/SportsTeam, 0.2857143,0.14285715
http://dbpedia.org/resource/Fiction_(Dark_Tranquillity_album),http://dbpedia.org/ontology/Person, 0.23076923,0.07692307
http://de.dbpedia.org/resource/Kleinregion,http://dbpedia.org/ontology/Mountain, 0.2,0.0
http://de.dbpedia.org/resource/Wasserweg,http://dbpedia.org/ontology/Stream, 0.17857143,0.07142857
http://dbpedia.org/resource/Autobiography,http://dbpedia.org/ontology/WrittenWork, 0.25,0.125
http://dbpedia.org/resource/Fichte_(disambiguation),http://dbpedia.org/ontology/Place, 0.2,0.0
http://dbpedia.org/resource/Hans_(name),http://dbpedia.org/ontology/Person, 0.22222222,0.11111111
http://dbpedia.org/resource/Athlete,http://dbpedia.org/ontology/Person, 0.25,0.0
http://de.dbpedia.org/resource/Expedition,http://dbpedia.org/ontology/WrittenWork, 0.2777778,0.11111113
http://dbpedia.org/resource/Moral,http://dbpedia.org/ontology/Work, 0.2,0.0
http://de.dbpedia.org/resource/Kommando,http://dbpedia.org/ontology/Work, 0.2,0.0
http://de.dbpedia.org/resource/Smooth,http://dbpedia.org/ontology/Person, 0.25,0.125
http://de.dbpedia.org/resource/Propagandist,http://dbpedia.org/ontology/Person, 0.25,0.08333333
http://dbpedia.org/resource/Werk,http://dbpedia.org/ontology/Quote, 0.14052288,0.00653594
http://de.dbpedia.org/resource/Knoten,http://dbpedia.org/ontology/Station, 0.11764706,0.0
http://de.dbpedia.org/resource/Fischen,http://dbpedia.org/ontology/MountainRange, 0.25,0.0
http://dbpedia.org/resource/One-act_play,http://dbpedia.org/ontology/Play, 0.25,0.125
http://dbpedia.org/resource/Rome,http://dbpedia.org/ontology/Place, 0.20833333,0.08333333
http://de.dbpedia.org/resource/Wochenschrift,http://dbpedia.org/ontology/PeriodicalLiterature, 0.22222222,0.11111111
http://dbpedia.org/resource/Office,http://dbpedia.org/ontology/Place, 0.2,0.1
http://dbpedia.org/resource/Piece,http://dbpedia.org/ontology/Single, 0.18644068,0.101694915
http://dbpedia.org/resource/Australia,http://dbpedia.org/ontology/Person, 0.22222222,0.11111111
http://de.dbpedia.org/resource/Höhepunkt,http://dbpedia.org/ontology/MilitaryConflict, 0.20833333,0.124999994
http://dbpedia.org/resource/Health_maintenance_organization,http://dbpedia.org/ontology/Place, 0.25,0.125
http://dbpedia.org/resource/Abbreviation,http://dbpedia.org/ontology/WrittenWork, 0.12941177,0.04705883
http://dbpedia.org/resource/Tampere,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Melbourne,http://dbpedia.org/ontology/Skyscraper, 0.125,0.0
http://dbpedia.org/resource/Chain_store,http://dbpedia.org/ontology/Company, 0.20224719,0.06179776
http://dbpedia.org/resource/Cinematheque,http://dbpedia.org/ontology/WrittenWork, 0.33333334,0.0
http://de.dbpedia.org/resource/Sportinternat,http://dbpedia.org/ontology/Quote, 0.125,0.0
http://dbpedia.org/resource/Spy_ship,http://dbpedia.org/ontology/Place, 0.33333334,0.0
http://dbpedia.org/resource/Seminar,http://dbpedia.org/ontology/University, 0.21052632,0.05263159
http://de.dbpedia.org/resource/Ausbildungsstätte,http://dbpedia.org/ontology/Place, 0.15822785,0.05063291
http://de.dbpedia.org/resource/Kubas,http://dbpedia.org/ontology/Place, 0.29166666,0.12499999
http://de.dbpedia.org/resource/Museumseisenbahn,http://dbpedia.org/ontology/WrittenWork, 0.33333334,0.0
http://de.dbpedia.org/resource/Betriebszweig,http://dbpedia.org/ontology/WrittenWork, 0.25,0.0
http://dbpedia.org/resource/Drink,http://dbpedia.org/ontology/Quote, 0.21428572,0.142857145
http://dbpedia.org/resource/Chauffeur,http://dbpedia.org/ontology/Quote, 0.2,0.0
http://dbpedia.org/resource/Pakistan,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://de.dbpedia.org/resource/Industriestandort,http://dbpedia.org/ontology/Settlement, 0.2,0.1
http://de.dbpedia.org/resource/Oberreichsanwalt,http://dbpedia.org/ontology/Quote, 0.2,0.0
http://dbpedia.org/resource/Rock,http://dbpedia.org/ontology/Person, 0.20689656,0.08045978
http://de.dbpedia.org/resource/Sprachverein,http://dbpedia.org/ontology/Organisation, 0.33333334,0.0
http://de.dbpedia.org/resource/Handelsbezeichnung,http://dbpedia.org/ontology/Quote, 0.16666667,0.0
http://dbpedia.org/resource/Sentience,http://dbpedia.org/ontology/WrittenWork, 0.25,0.0
http://dbpedia.org/resource/Organ,http://dbpedia.org/ontology/Place, 0.1594203,0.01449277
http://de.dbpedia.org/resource/Wohnstätte,http://dbpedia.org/ontology/WrittenWork, 0.33333334,0.0
http://dbpedia.org/resource/Convention_(meeting),http://dbpedia.org/ontology/Non-ProfitOrganisation, 0.2,0.0
http://de.dbpedia.org/resource/West,http://dbpedia.org/ontology/Road, 0.17391305,0.13043479
http://dbpedia.org/resource/Umbrella_brand,http://dbpedia.org/ontology/Organisation, 0.2631579,0.10526317
http://dbpedia.org/resource/Sand,http://dbpedia.org/ontology/TennisTournament, 0.16666667,0.0
http://de.dbpedia.org/resource/Gremium,http://dbpedia.org/ontology/Quote, 0.1764706,0.0882353
http://de.dbpedia.org/resource/Freunde,http://dbpedia.org/ontology/TelevisionShow, 0.21212122,0.12121213
http://dbpedia.org/resource/Year,http://dbpedia.org/ontology/Organisation, 0.33333334,0.0
http://dbpedia.org/resource/Analyst,http://dbpedia.org/ontology/Person, 0.22222222,0.11111111
http://dbpedia.org/resource/Federal_agency,http://dbpedia.org/ontology/Place, 0.34146342,0.01219512
http://dbpedia.org/resource/Salvage_tug,http://dbpedia.org/ontology/Ship, 0.33333334,0.0
http://dbpedia.org/resource/Traeger,http://dbpedia.org/ontology/Agent, 0.21276596,0.08510639
http://dbpedia.org/resource/Mülheim_(disambiguation),http://dbpedia.org/ontology/Place, 0.25,0.0
http://dbpedia.org/resource/Sports_(Huey_Lewis_and_the_News_album),http://dbpedia.org/ontology/Organisation, 0.2857143,0.14285715
http://de.dbpedia.org/resource/Eisenbahnstrecke,http://dbpedia.org/ontology/WrittenWork, 0.33333334,0.06666666
http://dbpedia.org/resource/Freiburg_(disambiguation),http://dbpedia.org/ontology/Place, 0.13636364,0.0
http://dbpedia.org/resource/Futures_exchange,http://dbpedia.org/ontology/Company, 0.2857143,0.14285715
http://de.dbpedia.org/resource/−,http://dbpedia.org/ontology/Person, 0.22222222,0.0
http://dbpedia.org/resource/Education,http://dbpedia.org/ontology/Quote, 0.18181819,0.0909091
http://de.dbpedia.org/resource/Rechtspfleger,http://dbpedia.org/ontology/Person, 0.33333334,0.0
http://dbpedia.org/resource/Glarus,http://dbpedia.org/ontology/Mountain, 0.16666667,0.0
http://dbpedia.org/resource/O,http://dbpedia.org/ontology/Person, 0.33333334,0.0
http://de.dbpedia.org/resource/Systems,http://dbpedia.org/ontology/Software, 0.25,0.0
http://de.dbpedia.org/resource/Höhenzug,http://dbpedia.org/ontology/NaturalPlace, 0.31555554,0.13777776
http://dbpedia.org/resource/Ancestor,http://dbpedia.org/ontology/Person, 0.33333334,0.0
http://de.dbpedia.org/resource/Terminus,http://dbpedia.org/ontology/Quote, 0.22222222,0.11111111
http://de.dbpedia.org/resource/Sortenamt,http://dbpedia.org/ontology/Place, 0.33333334,0.0
http://de.dbpedia.org/resource/Bands,http://dbpedia.org/ontology/Band, 0.2,0.0
http://dbpedia.org/resource/Record_label,http://dbpedia.org/ontology/Company, 0.23076923,0.0
http://dbpedia.org/resource/Yacht,http://dbpedia.org/ontology/Place, 0.2857143,0.14285715
http://de.dbpedia.org/resource/Denkmalfachbehörde,http://dbpedia.org/ontology/Organisation, 0.33333334,0.0
http://dbpedia.org/resource/Popper,http://dbpedia.org/ontology/Quote, 0.2,0.0
http://de.dbpedia.org/resource/Anleger,http://dbpedia.org/ontology/Place, 0.33333334,0.0
http://dbpedia.org/resource/Fall_(disambiguation),http://dbpedia.org/ontology/Work, 0.3125,0.0625
http://dbpedia.org/resource/Dervish,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://dbpedia.org/resource/Art_school,http://dbpedia.org/ontology/University, 0.22321428,0.13392856
http://de.dbpedia.org/resource/Adoptivtochter,http://dbpedia.org/ontology/Person, 0.25,0.0
http://de.dbpedia.org/resource/Aviso,http://dbpedia.org/ontology/WrittenWork, 0.25,0.0
http://dbpedia.org/resource/Lyceum_(disambiguation),http://dbpedia.org/ontology/Place, 0.2,0.0
http://de.dbpedia.org/resource/Fußballfan,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://dbpedia.org/resource/Ecuador,http://dbpedia.org/ontology/Road, 0.14285715,0.0
http://de.dbpedia.org/resource/Poster,http://dbpedia.org/ontology/Quote, 0.16666667,0.0
http://dbpedia.org/resource/Pallottines,http://dbpedia.org/ontology/Quote, 0.2,0.0
http://de.dbpedia.org/resource/Vorliebe,http://dbpedia.org/ontology/Person, 0.25,0.0
http://de.dbpedia.org/resource/Forschungsanstalt,http://dbpedia.org/ontology/ArchitecturalStructure, 0.25,0.0
http://de.dbpedia.org/resource/Jugendliebe,http://dbpedia.org/ontology/Quote, 0.25,0.125
http://dbpedia.org/resource/Police,http://dbpedia.org/ontology/Organisation, 0.25,0.08333333
http://dbpedia.org/resource/East_Indiaman,http://dbpedia.org/ontology/Place, 0.33333334,0.0
http://de.dbpedia.org/resource/Designagentur,http://dbpedia.org/ontology/Company, 0.2857143,0.14285715
http://dbpedia.org/resource/Direction,_position,_or_indication_sign,http://dbpedia.org/ontology/WrittenWork, 0.2857143,0.0
http://dbpedia.org/resource/Eastern_Europe,http://dbpedia.org/ontology/Quote, 0.2857143,0.14285715
http://dbpedia.org/resource/Building_implosion,http://dbpedia.org/ontology/WrittenWork, 0.33333334,0.0
http://de.dbpedia.org/resource/Oberberghauptmann,http://dbpedia.org/ontology/Person, 0.25,0.0
http://dbpedia.org/resource/Computer,http://dbpedia.org/ontology/WrittenWork, 0.2857143,0.14285715
http://dbpedia.org/resource/Doppelgänger,http://dbpedia.org/ontology/Film, 0.25,0.0
http://dbpedia.org/resource/Suriname,http://dbpedia.org/ontology/Language, 0.2,0.0
http://dbpedia.org/resource/Pforzheim,http://dbpedia.org/ontology/Band, 0.22222222,0.11111111
http://de.dbpedia.org/resource/Anstalt,http://dbpedia.org/ontology/Organisation, 0.26666668,0.11666668
http://dbpedia.org/resource/Turin,http://dbpedia.org/ontology/Company, 0.25,0.0
http://dbpedia.org/resource/License,http://dbpedia.org/ontology/WrittenWork, 0.25,0.125
http://dbpedia.org/resource/Music,http://dbpedia.org/ontology/Person, 0.21052632,0.05263159
http://dbpedia.org/resource/Felsberg,http://dbpedia.org/ontology/Place, 0.33333334,0.14814816
http://de.dbpedia.org/resource/Farbstoffe,http://dbpedia.org/ontology/WrittenWork, 0.25,0.0
http://dbpedia.org/resource/Law_enforcement_agency,http://dbpedia.org/ontology/Place, 0.42857143,0.14285713
http://de.dbpedia.org/resource/Zentralmoschee,http://dbpedia.org/ontology/Quote, 0.25,0.0
http://dbpedia.org/resource/Space_probe,http://dbpedia.org/ontology/Spacecraft, 0.23076923,0.0
http://dbpedia.org/resource/Glasgow,http://dbpedia.org/ontology/Place, 0.2,0.0
http://dbpedia.org/resource/Heilbronn,http://dbpedia.org/ontology/Person, 0.25,0.125
http://de.dbpedia.org/resource/Literaturfestival,http://dbpedia.org/ontology/Quote, 0.2857143,0.14285715
http://de.dbpedia.org/resource/Umland,http://dbpedia.org/ontology/NaturalPlace, 0.25,0.125
http://dbpedia.org/resource/Oflag,http://dbpedia.org/ontology/Place, 0.25,0.0
http://dbpedia.org/resource/Product,http://dbpedia.org/ontology/Software, 0.2195122,0.12195123
http://de.dbpedia.org/resource/Landesebene,http://dbpedia.org/ontology/WrittenWork, 0.25,0.0
http://dbpedia.org/resource/Object,http://dbpedia.org/ontology/Asteroid, 0.22516556,0.119205295
http://dbpedia.org/resource/Herder,http://dbpedia.org/ontology/Quote, 0.2,0.0
http://de.dbpedia.org/resource/Fachstelle,http://dbpedia.org/ontology/Quote, 0.25,0.0
http://dbpedia.org/resource/Clinical_endpoint,http://dbpedia.org/ontology/Place, 0.29411766,0.13725491
http://de.dbpedia.org/resource/Hochrelief,http://dbpedia.org/ontology/Place, 0.33333334,0.0
http://de.dbpedia.org/resource/Theaterfotograf,http://dbpedia.org/ontology/Quote, 0.2,0.0
http://de.dbpedia.org/resource/Baujahr,http://dbpedia.org/ontology/Bridge, 0.14285715,0.0
http://dbpedia.org/resource/Parkway,http://dbpedia.org/ontology/Place, 0.18181819,0.0
http://de.dbpedia.org/resource/Ursache,http://dbpedia.org/ontology/WrittenWork, 0.25,0.0
http://dbpedia.org/resource/Bremer,http://dbpedia.org/ontology/Organisation, 0.22222222,0.11111111
http://de.dbpedia.org/resource/Dienstleistungen,http://dbpedia.org/ontology/Company, 0.2857143,0.14285715
http://de.dbpedia.org/resource/Freifläche,http://dbpedia.org/ontology/Place, 0.3,0.1
http://de.dbpedia.org/resource/Diakonin,http://dbpedia.org/ontology/WrittenWork, 0.25,0.0
http://dbpedia.org/resource/Butler,http://dbpedia.org/ontology/Aircraft, 0.25,0.0
http://de.dbpedia.org/resource/Vorschlag,http://dbpedia.org/ontology/Quote, 0.22222222,0.11111111
http://de.dbpedia.org/resource/Bereich,http://dbpedia.org/ontology/Place, 0.26923078,0.06410257
http://dbpedia.org/resource/Decorator,http://dbpedia.org/ontology/Person, 0.25,0.0
http://dbpedia.org/resource/Chile,http://dbpedia.org/ontology/Island, 0.16666667,0.083333334
http://de.dbpedia.org/resource/Sizilien,http://dbpedia.org/ontology/Diocese, 0.1521739,0.13043477
http://de.dbpedia.org/resource/Industriebetrieb,http://dbpedia.org/ontology/Company, 0.1904762,0.0
http://de.dbpedia.org/resource/Ostkirche,http://dbpedia.org/ontology/Place, 0.42857143,0.14285713
http://de.dbpedia.org/resource/Veranstalter,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Portal,http://dbpedia.org/ontology/Work, 0.296875,0.125
http://dbpedia.org/resource/Vorwerk,http://dbpedia.org/ontology/Place, 0.375,0.125
http://dbpedia.org/resource/Tank_(disambiguation),http://dbpedia.org/ontology/Non-ProfitOrganisation, 0.16666667,0.083333334
http://dbpedia.org/resource/Similarity,http://dbpedia.org/ontology/Person, 0.33333334,0.0
http://dbpedia.org/resource/Ice,http://dbpedia.org/ontology/Island, 0.2,0.1
http://dbpedia.org/resource/Baptism_by_fire,http://dbpedia.org/ontology/MilitaryConflict, 0.2,0.0
http://dbpedia.org/resource/Interest_(emotion),http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://de.dbpedia.org/resource/Postunternehmen,http://dbpedia.org/ontology/Company, 0.21428572,0.07142857
http://dbpedia.org/resource/Birmingham,http://dbpedia.org/ontology/Person, 0.2,0.0
http://de.dbpedia.org/resource/Fahrgastschiff,http://dbpedia.org/ontology/Place, 0.33333334,0.0
http://dbpedia.org/resource/Population,http://dbpedia.org/ontology/Quote, 0.22222222,0.11111111
http://dbpedia.org/resource/Landing,http://dbpedia.org/ontology/MilitaryConflict, 0.2,0.0
http://dbpedia.org/resource/Foot,http://dbpedia.org/ontology/Place, 0.25,0.125
http://dbpedia.org/resource/Federated_state,http://dbpedia.org/ontology/PopulatedPlace, 0.2,0.1
http://dbpedia.org/resource/Spain,http://dbpedia.org/ontology/Person, 0.2647059,0.11764707
http://dbpedia.org/resource/Dee,http://dbpedia.org/ontology/Quote, 0.2,0.0
http://dbpedia.org/resource/Luxury_trains,http://dbpedia.org/ontology/Locomotive, 0.25,0.0
http://de.dbpedia.org/resource/Speedskater,http://dbpedia.org/ontology/Athlete, 0.22857143,0.12857143
http://de.dbpedia.org/resource/Forschungsflugzeug,http://dbpedia.org/ontology/Aircraft, 0.33333334,0.0
http://de.dbpedia.org/resource/Ableger,http://dbpedia.org/ontology/TelevisionStation, 0.17368421,0.115789473
http://de.dbpedia.org/resource/Initiative,http://dbpedia.org/ontology/Organisation, 0.125,0.0
http://dbpedia.org/resource/January,http://dbpedia.org/ontology/Person, 0.1521739,0.08695651
http://dbpedia.org/resource/Government_agency,http://dbpedia.org/ontology/Organisation, 0.30075186,0.10526314
http://de.dbpedia.org/resource/Kooperative,http://dbpedia.org/ontology/Quote, 0.25,0.0
http://dbpedia.org/resource/Particle_detector,http://dbpedia.org/ontology/WrittenWork, 0.33333334,0.0
http://de.dbpedia.org/resource/Vorgänger,http://dbpedia.org/ontology/WrittenWork, 0.13043478,0.04347826
http://de.dbpedia.org/resource/Festlegung,http://dbpedia.org/ontology/WrittenWork, 0.33333334,0.0
http://de.dbpedia.org/resource/Satiremagazin,http://dbpedia.org/ontology/PeriodicalLiterature, 0.18181819,0.0909091
http://dbpedia.org/resource/Ministry_(government_department),http://dbpedia.org/ontology/Organisation, 0.31914893,0.0
http://de.dbpedia.org/resource/Bürgervereinigung,http://dbpedia.org/ontology/Organisation, 0.33333334,0.0
http://de.dbpedia.org/resource/Wirkung,http://dbpedia.org/ontology/Road, 0.125,0.041666664
http://de.dbpedia.org/resource/Gerontologin,http://dbpedia.org/ontology/Person, 0.25,0.0
http://de.dbpedia.org/resource/Zunfthaus,http://dbpedia.org/ontology/Place, 0.33333334,0.0
http://de.dbpedia.org/resource/Familienbetrieb,http://dbpedia.org/ontology/Company, 0.21428572,0.07142857
http://dbpedia.org/resource/Egypt,http://dbpedia.org/ontology/Person, 0.13636364,0.0
http://de.dbpedia.org/resource/Gnadenbild,http://dbpedia.org/ontology/Work, 0.2857143,0.14285715
http://de.dbpedia.org/resource/Untergrundorganisation,http://dbpedia.org/ontology/PoliticalParty, 0.2,0.06666666
http://dbpedia.org/resource/Bonn,http://dbpedia.org/ontology/Place, 0.2,0.0
http://dbpedia.org/resource/Windjammer,http://dbpedia.org/ontology/Place, 0.33333334,0.0
http://dbpedia.org/resource/Long-distance_trail,http://dbpedia.org/ontology/WrittenWork, 0.31578946,0.0
http://dbpedia.org/resource/Choir_(disambiguation),http://dbpedia.org/ontology/WrittenWork, 0.2857143,0.14285715
http://de.dbpedia.org/resource/Hochkommissar,http://dbpedia.org/ontology/Place, 0.33333334,0.0
http://de.dbpedia.org/resource/Jugendsendung,http://dbpedia.org/ontology/TelevisionShow, 0.2857143,0.14285715
http://de.dbpedia.org/resource/Zentralinstitut,http://dbpedia.org/ontology/Company, 0.25,0.0
http://dbpedia.org/resource/Epithet,http://dbpedia.org/ontology/Species, 0.25,0.0
http://de.dbpedia.org/resource/Musikprojekt,http://dbpedia.org/ontology/Band, 0.20765027,0.07285975
http://dbpedia.org/resource/Toyota,http://dbpedia.org/ontology/Company, 0.2,0.0
http://dbpedia.org/resource/Trinidad_(disambiguation),http://dbpedia.org/ontology/Island, 0.18181819,0.04545455
http://dbpedia.org/resource/Foundation_(nonprofit),http://dbpedia.org/ontology/Place, 0.26119402,0.05970149
http://dbpedia.org/resource/Seville,http://dbpedia.org/ontology/Person, 0.2,0.0
http://de.dbpedia.org/resource/Verkehrsfliegerschule,http://dbpedia.org/ontology/Company, 0.25,0.125
http://de.dbpedia.org/resource/Schiffswerft,http://dbpedia.org/ontology/Company, 0.24193548,0.03225807
http://dbpedia.org/resource/Subgroup,http://dbpedia.org/ontology/MountainRange, 0.19685039,0.08661417
http://dbpedia.org/resource/Nation,http://dbpedia.org/ontology/Quote, 0.25,0.0
http://de.dbpedia.org/resource/Schiffszimmermann,http://dbpedia.org/ontology/Person, 0.27272728,0.09090909
http://de.dbpedia.org/resource/Baugenossenschaft,http://dbpedia.org/ontology/Company, 0.2857143,0.14285715
http://dbpedia.org/resource/Democrat,http://dbpedia.org/ontology/Person, 0.27272728,0.09090909
http://dbpedia.org/resource/Legislature,http://dbpedia.org/ontology/Legislature, 0.2857143,0.14285715
http://dbpedia.org/resource/Mail,http://dbpedia.org/ontology/Place, 0.2,0.0
http://de.dbpedia.org/resource/Anwärter,http://dbpedia.org/ontology/Person, 0.25,0.0
http://dbpedia.org/resource/Europe,http://dbpedia.org/ontology/Species, 0.2962963,0.14814815
http://de.dbpedia.org/resource/Sowjetrepublik,http://dbpedia.org/ontology/Country, 0.2,0.0
http://de.dbpedia.org/resource/Begegnung,http://dbpedia.org/ontology/Quote, 0.25,0.0
http://de.dbpedia.org/resource/Fachkrankenhaus,http://dbpedia.org/ontology/Place, 0.3283582,0.13432835
http://dbpedia.org/resource/Belarus,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://de.dbpedia.org/resource/Präsenzbibliothek,http://dbpedia.org/ontology/Library, 0.11764706,0.05882353
http://de.dbpedia.org/resource/Aktion,http://dbpedia.org/ontology/Quote, 0.2,0.125
http://de.dbpedia.org/resource/Schiffen,http://dbpedia.org/ontology/Ship, 0.25,0.0
http://dbpedia.org/resource/Diesel,http://dbpedia.org/ontology/Locomotive, 0.25,0.125
http://dbpedia.org/resource/Hanover,http://dbpedia.org/ontology/Place, 0.28125,0.125
http://dbpedia.org/resource/Nestor,http://dbpedia.org/ontology/Person, 0.33333334,0.0
http://de.dbpedia.org/resource/Fleischhauer,http://dbpedia.org/ontology/Quote, 0.2,0.0
http://de.dbpedia.org/resource/Skilangläufer,http://dbpedia.org/ontology/CrossCountrySkier, 0.16050354,0.1451612895
http://de.dbpedia.org/resource/Seenotrettungskreuzer,http://dbpedia.org/ontology/WrittenWork, 0.375,0.125
http://de.dbpedia.org/resource/Gebirgsregion,http://dbpedia.org/ontology/MountainRange, 0.2,0.12
http://dbpedia.org/resource/Comparison_shopping_website,http://dbpedia.org/ontology/Company, 0.25,0.125
http://de.dbpedia.org/resource/Theben,http://dbpedia.org/ontology/Person, 0.25,0.0
http://dbpedia.org/resource/Anxiety_disorder,http://dbpedia.org/ontology/Disease, 0.25,0.0
http://de.dbpedia.org/resource/Völkerkunde,http://dbpedia.org/ontology/Place, 0.25,0.0
http://dbpedia.org/resource/Vienna,http://dbpedia.org/ontology/Agent, 0.28846154,0.11538461
http://dbpedia.org/resource/Pogrom,http://dbpedia.org/ontology/Place, 0.25,0.0
http://de.dbpedia.org/resource/Schulzentrum,http://dbpedia.org/ontology/School, 0.22857143,0.14285714
