originalType,mappedType,mappedConfidence,deltaToSecondBest
http://dbpedia.org/resource/Puberty,http://dbpedia.org/ontology/TelevisionShow, 0.25,0.0
http://nl.dbpedia.org/resource/Baasje,http://dbpedia.org/ontology/Work, 0.22222222,0.11111111
http://nl.dbpedia.org/resource/Naaldbomen,http://dbpedia.org/ontology/Mineral, 0.33333334,0.0
http://nl.dbpedia.org/resource/Primaat,http://dbpedia.org/ontology/Mammal, 0.1875,0.125
http://nl.dbpedia.org/resource/Indoor,http://dbpedia.org/ontology/Athlete, 0.1764706,0.05882354
http://dbpedia.org/resource/Russian_language,http://dbpedia.org/ontology/PeriodicalLiterature, 0.20689656,0.13793104
http://nl.dbpedia.org/resource/Skigebied,http://dbpedia.org/ontology/Settlement, 0.16666667,0.111111114
http://dbpedia.org/resource/Video,http://dbpedia.org/ontology/Work, 0.35714287,0.14285715
http://dbpedia.org/resource/CD_(disambiguation),http://dbpedia.org/ontology/Person, 0.22619048,0.09523809
http://dbpedia.org/resource/Fjord,http://dbpedia.org/ontology/Sea, 0.18681319,0.10989011
http://nl.dbpedia.org/resource/Grootte,http://dbpedia.org/ontology/Place, 0.20833333,0.124999994
http://nl.dbpedia.org/resource/Muziekinstrumenten,http://dbpedia.org/ontology/Instrument, 0.25,0.125
http://dbpedia.org/resource/Supermodel,http://dbpedia.org/ontology/Imdb, 0.2,0.0
http://nl.dbpedia.org/resource/Pioniers,http://dbpedia.org/ontology/Agent, 0.25,0.125
http://dbpedia.org/resource/Library_(disambiguation),http://dbpedia.org/ontology/Library, 0.1392157,0.131372562
http://nl.dbpedia.org/resource/Ruimte,http://dbpedia.org/ontology/AnatomicalStructure, 0.2857143,0.0
http://nl.dbpedia.org/resource/Spoorwegmaatschappij,http://dbpedia.org/ontology/Organisation, 0.25,0.125
http://dbpedia.org/resource/Contraction_(grammar),http://dbpedia.org/ontology/Restaurant, 0.14285715,0.0
http://nl.dbpedia.org/resource/Geslachtsnaam,http://dbpedia.org/ontology/Fish, 0.1764706,0.11764707
http://nl.dbpedia.org/resource/Hervormde,http://dbpedia.org/ontology/Church, 0.1724138,0.13793104
http://dbpedia.org/resource/Zeeland_(disambiguation),http://dbpedia.org/ontology/Bird, 0.12,0.0
http://nl.dbpedia.org/resource/Carrière,http://dbpedia.org/ontology/SoccerPlayer, 0.1764706,0.147206632
http://nl.dbpedia.org/resource/Deel,http://dbpedia.org/ontology/Book, 0.17254077,0.10783798
http://dbpedia.org/resource/OMA,http://dbpedia.org/ontology/Artist, 0.25,0.125
http://dbpedia.org/resource/Term_of_office,http://dbpedia.org/ontology/StatedResolution, 0.25,0.125
http://dbpedia.org/resource/Subfamily,http://dbpedia.org/ontology/Animal, 0.21560036,0.0937774
http://dbpedia.org/resource/Phragmites,http://dbpedia.org/ontology/Species, 0.25,0.0
http://nl.dbpedia.org/resource/Leden,http://dbpedia.org/ontology/Bird, 0.083333336,0.0
http://dbpedia.org/resource/Tour,http://dbpedia.org/ontology/GolfTournament, 0.14285715,0.071428575
http://nl.dbpedia.org/resource/Doorbraak,http://dbpedia.org/ontology/Person, 0.1923077,0.09615385
http://dbpedia.org/resource/E_(disambiguation),http://dbpedia.org/ontology/RoadTunnel, 0.0952381,0.0
http://dbpedia.org/resource/Birthday,http://dbpedia.org/ontology/Person, 0.16666667,0.06666667
http://dbpedia.org/resource/The_Renaissance,http://dbpedia.org/ontology/Place, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Eigenaar,http://dbpedia.org/ontology/Person, 0.23404256,0.12765958
http://dbpedia.org/resource/Tournament,http://dbpedia.org/ontology/SportsEvent, 0.2244898,0.12244898
http://dbpedia.org/resource/Africa,http://dbpedia.org/ontology/Mammal, 0.08955224,0.02985075
http://nl.dbpedia.org/resource/Danseres,http://dbpedia.org/ontology/Actor, 0.1392405,0.07594936
http://nl.dbpedia.org/resource/Iraakse,http://dbpedia.org/ontology/SoccerClub, 0.1627907,0.116279072
http://dbpedia.org/resource/Landmark,http://dbpedia.org/ontology/ArchitecturalStructure, 0.2857143,0.14285715
http://dbpedia.org/resource/Remix,http://dbpedia.org/ontology/MusicalWork, 0.25,0.125
http://dbpedia.org/resource/TV_(disambiguation),http://dbpedia.org/ontology/Actor, 0.2,0.1
http://dbpedia.org/resource/Exhibition,http://dbpedia.org/ontology/SocietalEvent, 0.16666667,0.0
http://dbpedia.org/resource/Police,http://dbpedia.org/ontology/TelevisionShow, 0.25,0.0
http://dbpedia.org/resource/Fairy_tale,http://dbpedia.org/ontology/Play, 0.22222222,0.11111111
http://nl.dbpedia.org/resource/Muziekopleiding,http://dbpedia.org/ontology/Agent, 0.25,0.125
http://dbpedia.org/resource/Central,http://dbpedia.org/ontology/Company, 0.16666667,0.0
http://dbpedia.org/resource/Society_(disambiguation),http://dbpedia.org/ontology/ArchitecturalStructure, 0.16666667,0.0
http://dbpedia.org/resource/Bron_(disambiguation),http://dbpedia.org/ontology/CelestialBody, 0.13333334,0.0
http://dbpedia.org/resource/Athletics_(sport),http://dbpedia.org/ontology/Olympics, 0.125,0.0
http://dbpedia.org/resource/Suriname,http://dbpedia.org/ontology/Person, 0.1764706,0.11764707
http://nl.dbpedia.org/resource/Stelsel,http://dbpedia.org/ontology/Star, 0.1764706,0.11764707
http://dbpedia.org/resource/Baas,http://dbpedia.org/ontology/Comic, 0.083333336,0.0
http://dbpedia.org/resource/Pseudonym,http://dbpedia.org/ontology/Artist, 0.2326284,0.11178248
http://dbpedia.org/resource/Medal,http://dbpedia.org/ontology/Athlete, 0.19512194,0.146341454
http://dbpedia.org/resource/Operetta,http://dbpedia.org/ontology/Opera, 0.25,0.0
http://dbpedia.org/resource/Music,http://dbpedia.org/ontology/MusicalWork, 0.14173229,0.0472441
http://dbpedia.org/resource/Sweden,http://dbpedia.org/ontology/Dog, 0.11764706,0.039215685
http://nl.dbpedia.org/resource/Voetgangers,http://dbpedia.org/ontology/Place, 0.25,0.125
http://nl.dbpedia.org/resource/Deuren,http://dbpedia.org/ontology/Person, 0.21153846,0.0576923
http://dbpedia.org/resource/Product,http://dbpedia.org/ontology/Software, 0.11764706,0.0
http://dbpedia.org/resource/Church_music,http://dbpedia.org/ontology/MusicalWork, 0.16666667,0.0
http://nl.dbpedia.org/resource/Beweging,http://dbpedia.org/ontology/Organisation, 0.26923078,0.11538462
http://nl.dbpedia.org/resource/Interpretatie,http://dbpedia.org/ontology/Film, 0.33333334,0.0
http://nl.dbpedia.org/resource/Sportjournalist,http://dbpedia.org/ontology/Person, 0.32142857,0.14285714
http://nl.dbpedia.org/resource/Koningen,http://dbpedia.org/ontology/Country, 0.2,0.0
http://nl.dbpedia.org/resource/Henri,http://dbpedia.org/ontology/Comic, 0.14285715,0.0
http://dbpedia.org/resource/Province,http://dbpedia.org/ontology/Province, 0.13901734,0.097109825
http://dbpedia.org/resource/Music_video,http://dbpedia.org/ontology/Album, 0.14285715,0.0
http://dbpedia.org/resource/Tokusatsu,http://dbpedia.org/ontology/Film, 0.3125,0.125
http://dbpedia.org/resource/Grez-Doiceau,http://dbpedia.org/ontology/Species, 0.25,0.0
http://nl.dbpedia.org/resource/Voetbaltoernooi,http://dbpedia.org/ontology/InternationalFootballLeagueEvent, 0.1904762,0.13095239
http://dbpedia.org/resource/Chile,http://dbpedia.org/ontology/Species, 0.22222222,0.11111111
http://dbpedia.org/resource/C_(disambiguation),http://dbpedia.org/ontology/Software, 0.18181819,0.0
http://dbpedia.org/resource/Flemish,http://dbpedia.org/ontology/Organisation, 0.18181819,0.0909091
http://dbpedia.org/resource/Gold,http://dbpedia.org/ontology/Settlement, 0.14285715,0.0
http://nl.dbpedia.org/resource/Rots,http://dbpedia.org/ontology/Place, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Creatie,http://dbpedia.org/ontology/Book, 0.14285715,0.0
http://dbpedia.org/resource/Population,http://dbpedia.org/ontology/Name, 0.5,0.0
http://dbpedia.org/resource/Estate_(land),http://dbpedia.org/ontology/Building, 0.17840375,0.10798121
http://nl.dbpedia.org/resource/Theorieën,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://dbpedia.org/resource/Spain,http://dbpedia.org/ontology/Agent, 0.10638298,0.0212766
http://dbpedia.org/resource/Chorus,http://dbpedia.org/ontology/Church, 0.11111111,0.0
http://nl.dbpedia.org/resource/Gevangenschap,http://dbpedia.org/ontology/Insect, 0.11111111,0.0
http://dbpedia.org/resource/Method,http://dbpedia.org/ontology/Scientist, 0.16666667,0.0
http://dbpedia.org/resource/Paris_(disambiguation),http://dbpedia.org/ontology/Hotel, 0.125,0.0
http://dbpedia.org/resource/Bad,http://dbpedia.org/ontology/Road, 0.125,0.0
http://dbpedia.org/resource/Florida_(disambiguation),http://dbpedia.org/ontology/Wrestler, 0.125,0.0625
http://dbpedia.org/resource/January,http://dbpedia.org/ontology/Agent, 0.13772455,0.02694611
http://dbpedia.org/resource/Independent_city,http://dbpedia.org/ontology/Settlement, 0.25,0.125
http://dbpedia.org/resource/Frank,http://dbpedia.org/ontology/Comic, 0.1724138,0.13793104
http://nl.dbpedia.org/resource/Voorschrift,http://dbpedia.org/ontology/Drug, 0.5,0.0
http://nl.dbpedia.org/resource/Bezit,http://dbpedia.org/ontology/Agent, 0.17391305,0.04347827
http://nl.dbpedia.org/resource/Alliance,http://dbpedia.org/ontology/Wrestler, 0.2,0.13333333
http://dbpedia.org/resource/Introduced_species,http://dbpedia.org/ontology/Animal, 0.22727273,0.09090909
http://dbpedia.org/resource/Function,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://dbpedia.org/resource/Photograph,http://dbpedia.org/ontology/Painting, 0.25,0.0
http://nl.dbpedia.org/resource/Vlak,http://dbpedia.org/ontology/Place, 0.26666668,0.13333334
http://nl.dbpedia.org/resource/Eenmansband,http://dbpedia.org/ontology/Album, 0.14285715,0.0
http://nl.dbpedia.org/resource/Literatuurhistoricus,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Hoogtepunt,http://dbpedia.org/ontology/Organisation, 0.060606062,0.0
http://dbpedia.org/resource/Jong,http://dbpedia.org/ontology/Settlement, 0.14285715,0.04761905
http://dbpedia.org/resource/Complex,http://dbpedia.org/ontology/Building, 0.14197531,0.080246914
http://nl.dbpedia.org/resource/Initiatief,http://dbpedia.org/ontology/Place, 0.15151516,0.030303035
http://nl.dbpedia.org/resource/Kaukasische,http://dbpedia.org/ontology/Language, 0.5714286,0.14285717
http://nl.dbpedia.org/resource/Droogmakerij,http://dbpedia.org/ontology/DistrictWaterBoard, 0.104166664,0.062499996
http://dbpedia.org/resource/Movie_theater,http://dbpedia.org/ontology/ArchitecturalStructure, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Leeromgeving,http://dbpedia.org/ontology/Company, 0.2,0.0
http://nl.dbpedia.org/resource/Staatsomroep,http://dbpedia.org/ontology/Broadcaster, 0.25,0.125
http://dbpedia.org/resource/Florence_(disambiguation),http://dbpedia.org/ontology/Place, 0.2,0.1
http://nl.dbpedia.org/resource/Halfbroer,http://dbpedia.org/ontology/Agent, 0.37037036,0.14814814
http://nl.dbpedia.org/resource/Particulier,http://dbpedia.org/ontology/Organisation, 0.13333334,0.0
http://dbpedia.org/resource/Military_airbase,http://dbpedia.org/ontology/Place, 0.29078013,0.12765956
http://dbpedia.org/resource/Heerlijkheid,http://dbpedia.org/ontology/Country, 0.18852459,0.073770494
http://dbpedia.org/resource/Hasselt_(disambiguation),http://dbpedia.org/ontology/Place, 0.22222222,0.11111111
http://dbpedia.org/resource/Yorkshire,http://dbpedia.org/ontology/Agent, 0.25,0.125
http://dbpedia.org/resource/Madonna,http://dbpedia.org/ontology/Album, 0.2,0.1
http://dbpedia.org/resource/Stem,http://dbpedia.org/ontology/Actor, 0.17021276,0.12765957
http://dbpedia.org/resource/Libya,http://dbpedia.org/ontology/Country, 0.14285715,0.0
http://nl.dbpedia.org/resource/Tegenstanders,http://dbpedia.org/ontology/MilitaryConflict, 0.16666667,0.0
http://dbpedia.org/resource/Shopping_mall,http://dbpedia.org/ontology/Building, 0.21428572,0.142857145
http://dbpedia.org/resource/Winter,http://dbpedia.org/ontology/Film, 0.33333334,0.0
http://dbpedia.org/resource/Kilometre,http://dbpedia.org/ontology/River, 0.12179487,0.059829058
http://nl.dbpedia.org/resource/Relatie,http://dbpedia.org/ontology/Cardinal, 0.2,0.0
http://dbpedia.org/resource/Film_score,http://dbpedia.org/ontology/MusicalWork, 0.33333334,0.0
http://nl.dbpedia.org/resource/Bosnische,http://dbpedia.org/ontology/Agent, 0.24782608,0.143478255
http://nl.dbpedia.org/resource/Geneesheer,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://dbpedia.org/resource/England,http://dbpedia.org/ontology/Dog, 0.13095239,0.047619054
http://nl.dbpedia.org/resource/Bestemming,http://dbpedia.org/ontology/Place, 0.25,0.125
http://nl.dbpedia.org/resource/Straatdorp,http://dbpedia.org/ontology/PopulatedPlace, 0.22222222,0.11111111
http://dbpedia.org/resource/Article,http://dbpedia.org/ontology/Scientist, 0.22222222,0.11111111
http://dbpedia.org/resource/Mond,http://dbpedia.org/ontology/GolfPlayer, 0.16666667,0.0
http://nl.dbpedia.org/resource/Watergang,http://dbpedia.org/ontology/Settlement, 0.13636364,0.04545455
http://dbpedia.org/resource/Island,http://dbpedia.org/ontology/PopulatedPlace, 0.32354838,0.13612903
http://nl.dbpedia.org/resource/Rechtsgeleerde,http://dbpedia.org/ontology/Person, 0.342246,0.13903745
http://dbpedia.org/resource/Techno,http://dbpedia.org/ontology/Agent, 0.25,0.125
http://nl.dbpedia.org/resource/Inwoners,http://dbpedia.org/ontology/Settlement, 0.18181819,0.09917356
http://nl.dbpedia.org/resource/China,http://dbpedia.org/ontology/Mammal, 0.1764706,0.07352942
http://dbpedia.org/resource/Ocean,http://dbpedia.org/ontology/Sea, 0.17391305,0.13043479
http://dbpedia.org/resource/Phoenix,http://dbpedia.org/ontology/Athlete, 0.16666667,0.0
http://nl.dbpedia.org/resource/Observatietoren,http://dbpedia.org/ontology/ArchitecturalStructure, 0.2857143,0.14285715
http://dbpedia.org/resource/Sportster,http://dbpedia.org/ontology/Athlete, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Emeritus-hoogleraar,http://dbpedia.org/ontology/Person, 0.27272728,0.13636364
http://nl.dbpedia.org/resource/Vestingstad,http://dbpedia.org/ontology/Settlement, 0.14666666,0.053333326
http://nl.dbpedia.org/resource/Zaal,http://dbpedia.org/ontology/ArchitecturalStructure, 0.33333334,0.0
http://nl.dbpedia.org/resource/Unie,http://dbpedia.org/ontology/Country, 0.23809524,0.14285714
http://nl.dbpedia.org/resource/Voet,http://dbpedia.org/ontology/Windmill, 0.21428572,0.142857145
http://dbpedia.org/resource/Consequent,http://dbpedia.org/ontology/MilitaryConflict, 0.071428575,0.0
http://dbpedia.org/resource/College_(disambiguation),http://dbpedia.org/ontology/University, 0.125,0.0625
http://dbpedia.org/resource/Augustus_(disambiguation),http://dbpedia.org/ontology/Agent, 0.21468927,0.107344635
http://dbpedia.org/resource/Mol,http://dbpedia.org/ontology/TelevisionShow, 0.16666667,0.0
http://nl.dbpedia.org/resource/Bestseller,http://dbpedia.org/ontology/Writer, 0.14285715,0.0
http://dbpedia.org/resource/Europa,http://dbpedia.org/ontology/Species, 0.19512194,0.07317072
http://nl.dbpedia.org/resource/Radiopresentator,http://dbpedia.org/ontology/Presenter, 0.2,0.1
http://nl.dbpedia.org/resource/Taiwan,http://dbpedia.org/ontology/Animal, 0.15384616,0.07692308
http://nl.dbpedia.org/resource/Westen,http://dbpedia.org/ontology/PopulatedPlace, 0.18518518,0.111111105
http://dbpedia.org/resource/Icelandic_language,http://dbpedia.org/ontology/PeriodicalLiterature, 0.16666667,0.0
http://nl.dbpedia.org/resource/Bretons,http://dbpedia.org/ontology/PoliticalParty, 0.16666667,0.0
http://nl.dbpedia.org/resource/Goed,http://dbpedia.org/ontology/Building, 0.078947365,0.026315785
http://dbpedia.org/resource/Estuary,http://dbpedia.org/ontology/BodyOfWater, 0.25,0.1
http://nl.dbpedia.org/resource/Arabist,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Meteoroloog,http://dbpedia.org/ontology/Presenter, 0.21875,0.125
http://nl.dbpedia.org/resource/Merknaam,http://dbpedia.org/ontology/Company, 0.16666667,0.0
http://dbpedia.org/resource/Bundeskanzler,http://dbpedia.org/ontology/Person, 0.33333334,0.13333334
http://dbpedia.org/resource/Dance,http://dbpedia.org/ontology/Person, 0.2,0.0
http://nl.dbpedia.org/resource/Gerrit,http://dbpedia.org/ontology/Comic, 0.2,0.0
http://dbpedia.org/resource/Club_(disambiguation),http://dbpedia.org/ontology/SoccerClub, 0.17412935,0.10945273
http://dbpedia.org/resource/September,http://dbpedia.org/ontology/Agent, 0.20833333,0.10714285
http://dbpedia.org/resource/Abbey,http://dbpedia.org/ontology/Place, 0.2413793,0.12643677
http://dbpedia.org/resource/Napoleon_(disambiguation),http://dbpedia.org/ontology/Country, 0.22222222,0.11111111
http://nl.dbpedia.org/resource/Afstammelingen,http://dbpedia.org/ontology/Reptile, 0.14285715,0.04761905
http://dbpedia.org/resource/Urine,http://dbpedia.org/ontology/Cyclist, 0.16666667,0.0
http://dbpedia.org/resource/Death,http://dbpedia.org/ontology/Family, 0.2574899,0.11012148
http://nl.dbpedia.org/resource/Bossen,http://dbpedia.org/ontology/Place, 0.33333334,0.11111112
http://nl.dbpedia.org/resource/Formatie,http://dbpedia.org/ontology/Mountain, 0.14285715,0.0
http://dbpedia.org/resource/Mausoleum,http://dbpedia.org/ontology/Building, 0.20833333,0.124999994
http://nl.dbpedia.org/resource/Mr,http://dbpedia.org/ontology/Politician, 0.16666667,0.0
http://dbpedia.org/resource/Hardcore,http://dbpedia.org/ontology/Band, 0.16666667,0.083333334
http://dbpedia.org/resource/Anime,http://dbpedia.org/ontology/Imdb, 0.33333334,0.11111112
http://dbpedia.org/resource/Scientist,http://dbpedia.org/ontology/Person, 0.32258064,0.12903226
http://nl.dbpedia.org/resource/Verzet,http://dbpedia.org/ontology/MilitaryConflict, 0.2,0.0
http://nl.dbpedia.org/resource/Middenstander,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://dbpedia.org/resource/Pornographic_film_actor,http://dbpedia.org/ontology/Actor, 0.21052632,0.05263159
http://nl.dbpedia.org/resource/Liberiaanse,http://dbpedia.org/ontology/SoccerClub, 0.15625,0.09375
http://dbpedia.org/resource/Sétif,http://dbpedia.org/ontology/Athlete, 0.2857143,0.14285715
http://dbpedia.org/resource/Leiden,http://dbpedia.org/ontology/Municipality, 0.10526316,0.0
http://dbpedia.org/resource/Resort,http://dbpedia.org/ontology/GolfCourse, 0.1923077,0.11538462
http://dbpedia.org/resource/Boy_(disambiguation),http://dbpedia.org/ontology/Actor, 0.14285715,0.0
http://dbpedia.org/resource/Light,http://dbpedia.org/ontology/ChemicalCompound, 0.21052632,0.05263159
http://dbpedia.org/resource/Electronic_dance_music,http://dbpedia.org/ontology/Agent, 0.2173913,0.13043478
http://dbpedia.org/resource/Georgia_(country),http://dbpedia.org/ontology/Artist, 0.11111111,0.0
http://dbpedia.org/resource/Activision,http://dbpedia.org/ontology/Company, 0.16666667,0.0
http://dbpedia.org/resource/DVD,http://dbpedia.org/ontology/Album, 0.23636363,0.09090909
http://dbpedia.org/resource/Iran,http://dbpedia.org/ontology/Actor, 0.11111111,0.0
http://nl.dbpedia.org/resource/Optreden,http://dbpedia.org/ontology/Person, 0.23076923,0.09615384
http://dbpedia.org/resource/Industrial_district,http://dbpedia.org/ontology/Settlement, 0.1764706,0.102941185
http://nl.dbpedia.org/resource/Aanduiding,http://dbpedia.org/ontology/Place, 0.1954023,0.11494253
http://nl.dbpedia.org/resource/Geluidsman,http://dbpedia.org/ontology/Imdb, 0.2,0.0
http://dbpedia.org/resource/Legal_name_(business),http://dbpedia.org/ontology/PublicTransitSystem, 0.18181819,0.0909091
http://dbpedia.org/resource/Competition,http://dbpedia.org/ontology/Organisation, 0.16666667,0.083333334
http://dbpedia.org/resource/World_championship,http://dbpedia.org/ontology/Person, 0.14285715,0.0
http://dbpedia.org/resource/Flanders,http://dbpedia.org/ontology/Species, 0.1,0.0
http://dbpedia.org/resource/Precursor_(chemistry),http://dbpedia.org/ontology/Drug, 0.33333334,0.0
http://nl.dbpedia.org/resource/Rivieren,http://dbpedia.org/ontology/River, 0.16867469,0.132530113
http://dbpedia.org/resource/Invention,http://dbpedia.org/ontology/Scientist, 0.1875,0.125
http://nl.dbpedia.org/resource/Network,http://dbpedia.org/ontology/Person, 0.25,0.0
http://nl.dbpedia.org/resource/Eind,http://dbpedia.org/ontology/Person, 0.12727273,0.06363637
http://nl.dbpedia.org/resource/Plek,http://dbpedia.org/ontology/ArchitecturalStructure, 0.125,0.0625
http://nl.dbpedia.org/resource/Luxemburgse,http://dbpedia.org/ontology/Agent, 0.15714286,0.08095238
http://nl.dbpedia.org/resource/Middel,http://dbpedia.org/ontology/Drug, 0.24561404,0.08771931
http://nl.dbpedia.org/resource/Ouders,http://dbpedia.org/ontology/Person, 0.26633167,0.14572865
http://nl.dbpedia.org/resource/Schouwburg,http://dbpedia.org/ontology/ArchitecturalStructure, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Country,http://dbpedia.org/ontology/MusicalArtist, 0.13043478,0.08695652
http://dbpedia.org/resource/Toei,http://dbpedia.org/ontology/TelevisionShow, 0.33333334,0.0
http://dbpedia.org/resource/Sinti,http://dbpedia.org/ontology/EthnicGroup, 0.2,0.0
http://dbpedia.org/resource/Parent_(disambiguation),http://dbpedia.org/ontology/Family, 0.248,0.09333334
http://dbpedia.org/resource/Leeuw,http://dbpedia.org/ontology/ArchitecturalStructure, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Montenegrijnse,http://dbpedia.org/ontology/SoccerClub, 0.14285715,0.05357143
http://dbpedia.org/resource/Mechelen_(disambiguation),http://dbpedia.org/ontology/Artist, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Jezuïet,http://dbpedia.org/ontology/Person, 0.27450982,0.13725491
http://dbpedia.org/resource/Ballerina_(disambiguation),http://dbpedia.org/ontology/Imdb, 0.2,0.0
http://dbpedia.org/resource/SAINT_(software),http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Schwan,http://dbpedia.org/ontology/Bird, 0.22222222,0.11111111
http://dbpedia.org/resource/Popularity,http://dbpedia.org/ontology/Person, 0.16666667,0.083333334
http://dbpedia.org/resource/Canada,http://dbpedia.org/ontology/ArchitecturalStructure, 0.083333336,0.0
http://dbpedia.org/resource/Toll_road,http://dbpedia.org/ontology/Road, 0.13333334,0.06666667
http://nl.dbpedia.org/resource/Voorgangersstaat,http://dbpedia.org/ontology/OfficeHolder, 0.16666667,0.0
http://dbpedia.org/resource/Terminus,http://dbpedia.org/ontology/Place, 0.25,0.125
http://nl.dbpedia.org/resource/Informatiecentrum,http://dbpedia.org/ontology/Organisation, 0.22222222,0.11111111
http://nl.dbpedia.org/resource/Danser,http://dbpedia.org/ontology/Artist, 0.23076923,0.115384614
http://dbpedia.org/resource/Welsh,http://dbpedia.org/ontology/SoccerPlayer, 0.12840466,0.0700389
http://nl.dbpedia.org/resource/Verhoging,http://dbpedia.org/ontology/Settlement, 0.2857143,0.14285715
http://dbpedia.org/resource/Parenting,http://dbpedia.org/ontology/Agent, 0.2857143,0.14285715
http://dbpedia.org/resource/Eindhoven,http://dbpedia.org/ontology/Place, 0.2,0.1
http://dbpedia.org/resource/Rotterdam,http://dbpedia.org/ontology/MusicalArtist, 0.15384616,0.11538462
http://nl.dbpedia.org/resource/Bronzen,http://dbpedia.org/ontology/Artist, 0.25,0.0
http://nl.dbpedia.org/resource/Leiding,http://dbpedia.org/ontology/SoccerPlayer, 0.13333334,0.06666667
http://dbpedia.org/resource/London_(disambiguation),http://dbpedia.org/ontology/Place, 0.18181819,0.0909091
http://dbpedia.org/resource/Zither,http://dbpedia.org/ontology/Instrument, 0.33333334,0.0
http://nl.dbpedia.org/resource/Deuce,http://dbpedia.org/ontology/Wrestler, 0.16666667,0.0
http://dbpedia.org/resource/Record_chart,http://dbpedia.org/ontology/RadioProgram, 0.25,0.0
http://dbpedia.org/resource/Hop,http://dbpedia.org/ontology/Band, 0.16666667,0.083333334
http://nl.dbpedia.org/resource/Corporation,http://dbpedia.org/ontology/Hotel, 0.16666667,0.083333334
http://dbpedia.org/resource/Ballet_dancer,http://dbpedia.org/ontology/Imdb, 0.2,0.0
http://nl.dbpedia.org/resource/Vliegvelden,http://dbpedia.org/ontology/Airport, 0.2,0.13333333
http://nl.dbpedia.org/resource/Grenspost,http://dbpedia.org/ontology/Settlement, 0.2,0.1
http://nl.dbpedia.org/resource/Gedichtenbundel,http://dbpedia.org/ontology/Writer, 0.14285715,0.0
http://dbpedia.org/resource/White,http://dbpedia.org/ontology/ChemicalCompound, 0.22222222,0.11111111
http://nl.dbpedia.org/resource/Andreas,http://dbpedia.org/ontology/Comic, 0.2,0.0
http://dbpedia.org/resource/Vorm,http://dbpedia.org/ontology/Disease, 0.2202166,0.140794215
http://dbpedia.org/resource/Desert,http://dbpedia.org/ontology/Name, 0.33333334,0.0
http://nl.dbpedia.org/resource/Infraklasse,http://dbpedia.org/ontology/Mammal, 0.15384616,0.07692308
http://dbpedia.org/resource/Triumphal_arch,http://dbpedia.org/ontology/WorldHeritageSite, 0.2857143,0.14285715
http://dbpedia.org/resource/ST,http://dbpedia.org/ontology/SoccerPlayer, 0.13333334,0.0
http://dbpedia.org/resource/N_(disambiguation),http://dbpedia.org/ontology/Agent, 0.1,0.025
http://nl.dbpedia.org/resource/Baan,http://dbpedia.org/ontology/Person, 0.13333334,0.0
http://nl.dbpedia.org/resource/Handen,http://dbpedia.org/ontology/RailwayStation, 0.12244898,0.081632654
http://nl.dbpedia.org/resource/Muzieklabel,http://dbpedia.org/ontology/Album, 0.1,0.0
http://dbpedia.org/resource/India,http://dbpedia.org/ontology/Species, 0.2,0.0
http://dbpedia.org/resource/July,http://dbpedia.org/ontology/Agent, 0.22222222,0.10185185
http://nl.dbpedia.org/resource/Bolwerk,http://dbpedia.org/ontology/Building, 0.2,0.1
http://dbpedia.org/resource/Guinea,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Horse_(disambiguation),http://dbpedia.org/ontology/Person, 0.23809524,0.09523809
http://dbpedia.org/resource/Reaction,http://dbpedia.org/ontology/MilitaryConflict, 0.1,0.0
http://dbpedia.org/resource/May,http://dbpedia.org/ontology/Agent, 0.18410042,0.09205021
http://nl.dbpedia.org/resource/Maal,http://dbpedia.org/ontology/Agent, 0.22222222,0.11111111
http://nl.dbpedia.org/resource/Master,http://dbpedia.org/ontology/Person, 0.29411766,0.14705883
http://dbpedia.org/resource/Manga_(disambiguation),http://dbpedia.org/ontology/Work, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Geesteskind,http://dbpedia.org/ontology/Person, 0.25,0.0
http://dbpedia.org/resource/Orchestra,http://dbpedia.org/ontology/Agent, 0.21052632,0.10526316
http://dbpedia.org/resource/Champions_(role-playing_game),http://dbpedia.org/ontology/Athlete, 0.1923077,0.134615392
http://dbpedia.org/resource/Paris,http://dbpedia.org/ontology/Artist, 0.16666667,0.0
http://dbpedia.org/resource/K_(disambiguation),http://dbpedia.org/ontology/MilitaryVehicle, 0.16666667,0.0
http://nl.dbpedia.org/resource/Buitenbeentje,http://dbpedia.org/ontology/Bird, 0.16666667,0.0
http://dbpedia.org/resource/Ethiopia,http://dbpedia.org/ontology/SoccerPlayer, 0.125,0.0
