originalType,mappedType,mappedConfidence,deltaToSecondBest
http://dbpedia.org/resource/Deathrock,http://dbpedia.org/ontology/Band, 0.18181819,0.0909091
http://dbpedia.org/resource/Spokesmodel,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Aryan,http://dbpedia.org/ontology/Language, 0.5,0.0
http://dbpedia.org/resource/Shiner,http://dbpedia.org/ontology/Person, 0.16666667,0.0
http://dbpedia.org/resource/Pakistan,http://dbpedia.org/ontology/Person, 0.22352941,0.14117647
http://dbpedia.org/resource/Healthcare,http://dbpedia.org/ontology/Organisation, 0.16666667,0.083333334
http://dbpedia.org/resource/Zambia,http://dbpedia.org/ontology/Person, 0.21875,0.125
http://dbpedia.org/resource/Hebrew,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Morse,http://dbpedia.org/ontology/Album, 0.2,0.06666666
http://dbpedia.org/resource/Rock,http://dbpedia.org/ontology/Agent, 0.22133334,0.098000005
http://dbpedia.org/resource/McCrory,http://dbpedia.org/ontology/Athlete, 0.25,0.125
http://dbpedia.org/resource/Success,http://dbpedia.org/ontology/Single, 0.15384616,0.07692308
http://dbpedia.org/resource/Foreigner,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Trumpeters,http://dbpedia.org/ontology/Fish, 0.16666667,0.083333334
http://dbpedia.org/resource/National,http://dbpedia.org/ontology/Person, 0.12605043,0.050420175
http://dbpedia.org/resource/Nigerian,http://dbpedia.org/ontology/Person, 0.2753623,0.14492752
http://dbpedia.org/resource/Payment,http://dbpedia.org/ontology/Software, 0.22222222,0.11111111
http://dbpedia.org/resource/Bugler,http://dbpedia.org/ontology/MilitaryPerson, 0.2,0.1
http://dbpedia.org/resource/Bookmaker,http://dbpedia.org/ontology/Person, 0.25,0.09615384
http://dbpedia.org/resource/Jordan,http://dbpedia.org/ontology/Person, 0.20833333,0.124999994
http://dbpedia.org/resource/Audiobook,http://dbpedia.org/ontology/Album, 0.22222222,0.11111111
http://dbpedia.org/resource/Raider,http://dbpedia.org/ontology/Ship, 0.26666668,0.06666668
http://dbpedia.org/resource/DVDs,http://dbpedia.org/ontology/Work, 0.22222222,0.11111111
http://dbpedia.org/resource/Ida,http://dbpedia.org/ontology/Person, 0.2,0.0
http://dbpedia.org/resource/Olive,http://dbpedia.org/ontology/Fungus, 0.2,0.1
http://dbpedia.org/resource/Lutheran,http://dbpedia.org/ontology/Person, 0.1875,0.109375
http://dbpedia.org/resource/Skeet,http://dbpedia.org/ontology/Person, 0.2,0.0
http://dbpedia.org/resource/Oblong,http://dbpedia.org/ontology/Bone, 0.14285715,0.0
http://dbpedia.org/resource/Ford,http://dbpedia.org/ontology/Person, 0.175,0.075
http://dbpedia.org/resource/Basil,http://dbpedia.org/ontology/Person, 0.11111111,0.0
http://dbpedia.org/resource/Video,http://dbpedia.org/ontology/Work, 0.25410733,0.11719604
http://dbpedia.org/resource/Meadow,http://dbpedia.org/ontology/Place, 0.2,0.1
http://dbpedia.org/resource/Aggregator,http://dbpedia.org/ontology/Work, 0.20754717,0.01886792
http://dbpedia.org/resource/Gram,http://dbpedia.org/ontology/Species, 0.33333334,0.0
http://dbpedia.org/resource/Fusiliers,http://dbpedia.org/ontology/Person, 0.16666667,0.0
http://dbpedia.org/resource/Rita,http://dbpedia.org/ontology/Person, 0.2,0.0
http://dbpedia.org/resource/Nickel,http://dbpedia.org/ontology/Company, 0.2,0.1
http://dbpedia.org/resource/Alabama,http://dbpedia.org/ontology/Person, 0.14705883,0.02941177
http://dbpedia.org/resource/Platforms,http://dbpedia.org/ontology/Company, 0.125,0.0
http://dbpedia.org/resource/Electropop,http://dbpedia.org/ontology/Agent, 0.25,0.125
http://dbpedia.org/resource/Ghat,http://dbpedia.org/ontology/Village, 0.14285715,0.0
http://dbpedia.org/resource/Warriors,http://dbpedia.org/ontology/Agent, 0.33333334,0.13333334
http://dbpedia.org/resource/Guides,http://dbpedia.org/ontology/Book, 0.22222222,0.11111111
http://dbpedia.org/resource/Heat,http://dbpedia.org/ontology/PowerStation, 0.19607843,0.1372549
http://dbpedia.org/resource/Sand,http://dbpedia.org/ontology/Insect, 0.16666667,0.0
http://dbpedia.org/resource/Co-op,http://dbpedia.org/ontology/Company, 0.16666667,0.0
http://dbpedia.org/resource/Trapezoidal,http://dbpedia.org/ontology/Dam, 0.2,0.1
http://dbpedia.org/resource/Hostel,http://dbpedia.org/ontology/Building, 0.2857143,0.14285715
http://dbpedia.org/resource/Misha,http://dbpedia.org/ontology/Album, 0.25,0.125
http://dbpedia.org/resource/Deco,http://dbpedia.org/ontology/Venue, 0.16666667,0.083333334
http://dbpedia.org/resource/Syria,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Saga,http://dbpedia.org/ontology/Work, 0.35714287,0.14285715
http://dbpedia.org/resource/Nondenominational,http://dbpedia.org/ontology/School, 0.17391305,0.13043479
http://dbpedia.org/resource/Nigerien,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Platinum,http://dbpedia.org/ontology/MusicalArtist, 0.11904762,0.01190476
http://dbpedia.org/resource/Council,http://dbpedia.org/ontology/Settlement, 0.20520231,0.108863196
http://dbpedia.org/resource/Record,http://dbpedia.org/ontology/Album, 0.17495711,0.11320754
http://dbpedia.org/resource/Plans,http://dbpedia.org/ontology/Organisation, 0.25,0.125
http://dbpedia.org/resource/Ridges,http://dbpedia.org/ontology/AnatomicalStructure, 0.2,0.0
http://dbpedia.org/resource/Yara,http://dbpedia.org/ontology/Person, 0.2,0.0
http://dbpedia.org/resource/Gospel,http://dbpedia.org/ontology/MusicalArtist, 0.1509434,0.106918243
http://dbpedia.org/resource/Half,http://dbpedia.org/ontology/SoccerPlayer, 0.125,0.07862903
http://dbpedia.org/resource/Piedmont,http://dbpedia.org/ontology/Place, 0.3043478,0.13043475
http://dbpedia.org/resource/CD-ROM,http://dbpedia.org/ontology/Software, 0.2857143,0.14285715
http://dbpedia.org/resource/Node,http://dbpedia.org/ontology/Settlement, 0.21428572,0.0952381
http://dbpedia.org/resource/Stroke,http://dbpedia.org/ontology/Disease, 0.1875,0.0625
http://dbpedia.org/resource/Knights,http://dbpedia.org/ontology/Person, 0.25,0.08333333
http://dbpedia.org/resource/Teaching,http://dbpedia.org/ontology/Agent, 0.2580645,0.10752686
http://dbpedia.org/resource/Burlington,http://dbpedia.org/ontology/Band, 0.1875,0.125
http://dbpedia.org/resource/Programming,http://dbpedia.org/ontology/RadioStation, 0.13043478,0.0
http://dbpedia.org/resource/Asset,http://dbpedia.org/ontology/Person, 0.2,0.13333333
http://dbpedia.org/resource/Feed,http://dbpedia.org/ontology/TelevisionStation, 0.125,0.0625
http://dbpedia.org/resource/Hybrids,http://dbpedia.org/ontology/Eukaryote, 0.2857143,0.14285715
http://dbpedia.org/resource/Balsam,http://dbpedia.org/ontology/Plant, 0.16666667,0.0
http://dbpedia.org/resource/Jovi,http://dbpedia.org/ontology/MusicalWork, 0.33333334,0.13333334
http://dbpedia.org/resource/Bottom,http://dbpedia.org/ontology/VideoGame, 0.25,0.0
http://dbpedia.org/resource/Appliances,http://dbpedia.org/ontology/Company, 0.25,0.0
http://dbpedia.org/resource/Tallahassee,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Free,http://dbpedia.org/ontology/Band, 0.125,0.0
http://dbpedia.org/resource/Facility,http://dbpedia.org/ontology/Building, 0.11306413,0.05035629
http://dbpedia.org/resource/Zapata,http://dbpedia.org/ontology/Athlete, 0.2,0.1
http://dbpedia.org/resource/Education,http://dbpedia.org/ontology/School, 0.098445594,0.03626943
http://dbpedia.org/resource/Chambers,http://dbpedia.org/ontology/Legislature, 0.23076923,0.13461538
http://dbpedia.org/resource/Taekwondo,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://dbpedia.org/resource/Steelworks,http://dbpedia.org/ontology/Company, 0.22222222,0.11111111
http://dbpedia.org/resource/Mullins,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Archaeology,http://dbpedia.org/ontology/Company, 0.14285715,0.0
http://dbpedia.org/resource/Tour,http://dbpedia.org/ontology/Album, 0.14720812,0.111675124
http://dbpedia.org/resource/Channels,http://dbpedia.org/ontology/Protein, 0.16,0.08
http://dbpedia.org/resource/Watercolor,http://dbpedia.org/ontology/Artwork, 0.22222222,0.05555555
http://dbpedia.org/resource/Rhys,http://dbpedia.org/ontology/Book, 0.2,0.0
http://dbpedia.org/resource/Banjo,http://dbpedia.org/ontology/Person, 0.3125,0.125
http://dbpedia.org/resource/Genet,http://dbpedia.org/ontology/Mammal, 0.16666667,0.0
http://dbpedia.org/resource/Moves,http://dbpedia.org/ontology/MilitaryConflict, 0.14285715,0.0
http://dbpedia.org/resource/First,http://dbpedia.org/ontology/Person, 0.2,0.0
http://dbpedia.org/resource/Tournament,http://dbpedia.org/ontology/Tournament, 0.17826642,0.07931678
http://dbpedia.org/resource/Africa,http://dbpedia.org/ontology/Person, 0.19791667,0.10416667
http://dbpedia.org/resource/Firearms,http://dbpedia.org/ontology/Company, 0.25,0.125
http://dbpedia.org/resource/Lima,http://dbpedia.org/ontology/Person, 0.2,0.0
http://dbpedia.org/resource/13th,http://dbpedia.org/ontology/FootballLeagueSeason, 0.21875,0.125
http://dbpedia.org/resource/Enemy,http://dbpedia.org/ontology/Person, 0.13333334,0.0
http://dbpedia.org/resource/Roadhouse,http://dbpedia.org/ontology/Building, 0.23809524,0.14285714
http://dbpedia.org/resource/Agreement,http://dbpedia.org/ontology/Organisation, 0.22727273,0.13636364
http://dbpedia.org/resource/Challenge,http://dbpedia.org/ontology/FootballMatch, 0.15384616,0.07692308
http://dbpedia.org/resource/Charleston,http://dbpedia.org/ontology/Agent, 0.22222222,0.11111111
http://dbpedia.org/resource/Asylum,http://dbpedia.org/ontology/Album, 0.125,0.041666664
http://dbpedia.org/resource/Terms,http://dbpedia.org/ontology/EthnicGroup, 0.14814815,0.03703704
http://dbpedia.org/resource/Hewitt,http://dbpedia.org/ontology/Person, 0.25,0.0
http://dbpedia.org/resource/D-,http://dbpedia.org/ontology/Work, 0.16216215,0.08108107
http://dbpedia.org/resource/Intersection,http://dbpedia.org/ontology/RoadJunction, 0.15841584,0.11881188
http://dbpedia.org/resource/Lindner,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Remix,http://dbpedia.org/ontology/Album, 0.16666667,0.083333334
http://dbpedia.org/resource/Suit,http://dbpedia.org/ontology/Fashion, 0.2,0.0
http://dbpedia.org/resource/Specimen,http://dbpedia.org/ontology/Place, 0.18181819,0.0909091
http://dbpedia.org/resource/Exhibition,http://dbpedia.org/ontology/Building, 0.114583336,0.052083336
http://dbpedia.org/resource/Wheeler,http://dbpedia.org/ontology/Person, 0.20833333,0.124999994
http://dbpedia.org/resource/Langdon,http://dbpedia.org/ontology/Person, 0.25,0.0
http://dbpedia.org/resource/Administration,http://dbpedia.org/ontology/PopulatedPlace, 0.185567,0.06185566
http://dbpedia.org/resource/Konkani,http://dbpedia.org/ontology/Writer, 0.2,0.0
http://dbpedia.org/resource/Curry,http://dbpedia.org/ontology/Agent, 0.25,0.125
http://dbpedia.org/resource/Cole,http://dbpedia.org/ontology/Album, 0.1764706,0.05882354
http://dbpedia.org/resource/Central,http://dbpedia.org/ontology/Place, 0.09375,0.0
http://dbpedia.org/resource/Edition,http://dbpedia.org/ontology/SoccerTournament, 0.108595945,0.057404939
http://dbpedia.org/resource/Aiken,http://dbpedia.org/ontology/Album, 0.16666667,0.0
http://dbpedia.org/resource/Racing,http://dbpedia.org/ontology/Person, 0.21276596,0.09574468
http://dbpedia.org/resource/Directive,http://dbpedia.org/ontology/Food, 0.25,0.0
http://dbpedia.org/resource/Computer,http://dbpedia.org/ontology/Work, 0.22326203,0.04946524
http://dbpedia.org/resource/Sakamoto,http://dbpedia.org/ontology/Album, 0.22222222,0.11111111
http://dbpedia.org/resource/Sumo,http://dbpedia.org/ontology/VideoGame, 0.125,0.0
http://dbpedia.org/resource/Rectory,http://dbpedia.org/ontology/Building, 0.23333333,0.09999999
http://dbpedia.org/resource/Wright,http://dbpedia.org/ontology/Building, 0.21893491,0.08284024
http://dbpedia.org/resource/Evening,http://dbpedia.org/ontology/Award, 0.2857143,0.0
http://dbpedia.org/resource/Fox,http://dbpedia.org/ontology/Mammal, 0.1625,0.108333333
http://dbpedia.org/resource/Something,http://dbpedia.org/ontology/Religious, 0.16666667,0.0
http://dbpedia.org/resource/Compiler,http://dbpedia.org/ontology/Software, 0.25503355,0.05369127
http://dbpedia.org/resource/Strickland,http://dbpedia.org/ontology/Athlete, 0.25,0.125
http://dbpedia.org/resource/Carpet,http://dbpedia.org/ontology/Company, 0.22222222,0.11111111
http://dbpedia.org/resource/Uruguayan,http://dbpedia.org/ontology/Person, 0.26271185,0.12711863
http://dbpedia.org/resource/Tramway,http://dbpedia.org/ontology/RailwayLine, 0.16528925,0.123966937
http://dbpedia.org/resource/Mitchell,http://dbpedia.org/ontology/Person, 0.20588236,0.14705883
http://dbpedia.org/resource/Sq,http://dbpedia.org/ontology/Building, 0.25714287,0.11428572
http://dbpedia.org/resource/Councils,http://dbpedia.org/ontology/Settlement, 0.26946107,0.149700594
http://dbpedia.org/resource/License,http://dbpedia.org/ontology/TelevisionStation, 0.16666667,0.0
http://dbpedia.org/resource/Music,http://dbpedia.org/ontology/Agent, 0.20174165,0.09724238
http://dbpedia.org/resource/Market,http://dbpedia.org/ontology/Building, 0.14354067,0.057416265
http://dbpedia.org/resource/Sweep,http://dbpedia.org/ontology/MilitaryConflict, 0.21428572,0.142857145
http://dbpedia.org/resource/Plane,http://dbpedia.org/ontology/Aircraft, 0.31578946,0.13157894
http://dbpedia.org/resource/Promo,http://dbpedia.org/ontology/Single, 0.21052632,0.14035088
http://dbpedia.org/resource/Yoo,http://dbpedia.org/ontology/Athlete, 0.2,0.1
http://dbpedia.org/resource/Sweden,http://dbpedia.org/ontology/Person, 0.14754099,0.032786894
http://dbpedia.org/resource/Georgia,http://dbpedia.org/ontology/Agent, 0.27586207,0.13793104
http://dbpedia.org/resource/Logistics,http://dbpedia.org/ontology/MilitaryUnit, 0.20408164,0.10204082
http://dbpedia.org/resource/Inc,http://dbpedia.org/ontology/Software, 0.2,0.04
http://dbpedia.org/resource/Underpass,http://dbpedia.org/ontology/RoadTunnel, 0.13333334,0.06666667
http://dbpedia.org/resource/Glasgow,http://dbpedia.org/ontology/Infrastructure, 0.11111111,0.0
http://dbpedia.org/resource/Territory,http://dbpedia.org/ontology/PopulatedPlace, 0.21632653,0.10670554
http://dbpedia.org/resource/Produce,http://dbpedia.org/ontology/Company, 0.25,0.125
http://dbpedia.org/resource/Inline,http://dbpedia.org/ontology/Person, 0.125,0.0
http://dbpedia.org/resource/Effort,http://dbpedia.org/ontology/Organisation, 0.122340426,0.042553196
http://dbpedia.org/resource/Cain,http://dbpedia.org/ontology/Work, 0.16666667,0.0
http://dbpedia.org/resource/Swimming,http://dbpedia.org/ontology/SportsTeam, 0.19354838,0.09677419
http://dbpedia.org/resource/Premiership,http://dbpedia.org/ontology/Athlete, 0.23333333,0.09999999
http://dbpedia.org/resource/Terry,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Wallet,http://dbpedia.org/ontology/Company, 0.25,0.125
http://dbpedia.org/resource/Product,http://dbpedia.org/ontology/Software, 0.18976545,0.07462686
http://dbpedia.org/resource/Display,http://dbpedia.org/ontology/Work, 0.25,0.125
http://dbpedia.org/resource/Fiddle,http://dbpedia.org/ontology/Person, 0.2631579,0.10526317
http://dbpedia.org/resource/Johnstone,http://dbpedia.org/ontology/Person, 0.1875,0.0625
http://dbpedia.org/resource/⁄,http://dbpedia.org/ontology/PublicTransitSystem, 0.19277108,0.120481926
http://dbpedia.org/resource/Cycling,http://dbpedia.org/ontology/SportsTeam, 0.11111111,0.055555554
http://dbpedia.org/resource/Aminopyridine,http://dbpedia.org/ontology/Drug, 0.33333334,0.0
http://dbpedia.org/resource/Rail,http://dbpedia.org/ontology/Station, 0.11553785,0.05179283
http://dbpedia.org/resource/Fuel,http://dbpedia.org/ontology/MusicalWork, 0.13953489,0.046511635
http://dbpedia.org/resource/Motivation,http://dbpedia.org/ontology/Company, 0.25,0.0
http://dbpedia.org/resource/Truss,http://dbpedia.org/ontology/Bridge, 0.17482518,0.146853152
http://dbpedia.org/resource/Siberian,http://dbpedia.org/ontology/Person, 0.16666667,0.0
http://dbpedia.org/resource/Botswana,http://dbpedia.org/ontology/Person, 0.22222222,0.11111111
http://dbpedia.org/resource/Patent,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://dbpedia.org/resource/Network,http://dbpedia.org/ontology/Organisation, 0.25083613,0.13210703
http://dbpedia.org/resource/Sultanate,http://dbpedia.org/ontology/PopulatedPlace, 0.21875,0.125
http://dbpedia.org/resource/Masses,http://dbpedia.org/ontology/AnatomicalStructure, 0.23076923,0.07692307
http://dbpedia.org/resource/McKenna,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Construction,http://dbpedia.org/ontology/Company, 0.16491228,0.07719298
http://dbpedia.org/resource/Doublet,http://dbpedia.org/ontology/ChemicalCompound, 0.25,0.0
http://dbpedia.org/resource/Province,http://dbpedia.org/ontology/Settlement, 0.22288297,0.145337774
http://dbpedia.org/resource/Removal,http://dbpedia.org/ontology/Company, 0.18181819,0.0909091
http://dbpedia.org/resource/Center,http://dbpedia.org/ontology/Athlete, 0.09643991,0.01855256
http://dbpedia.org/resource/Altitude,http://dbpedia.org/ontology/Aircraft, 0.16666667,0.0
http://dbpedia.org/resource/Shell,http://dbpedia.org/ontology/Mollusca, 0.16363636,0.02727272
http://dbpedia.org/resource/Galloway,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Consolidation,http://dbpedia.org/ontology/Locomotive, 0.2857143,0.14285715
http://dbpedia.org/resource/Liquor,http://dbpedia.org/ontology/Company, 0.2,0.0
http://dbpedia.org/resource/Award,http://dbpedia.org/ontology/Award, 0.28270978,0.05911005
http://dbpedia.org/resource/Motorcycle,http://dbpedia.org/ontology/Motorcycle, 0.1826923,0.080128196
http://dbpedia.org/resource/Tuberculosis,http://dbpedia.org/ontology/HistoricPlace, 0.25,0.0
http://dbpedia.org/resource/Rolling,http://dbpedia.org/ontology/Bridge, 0.11111111,0.0
http://dbpedia.org/resource/Friendship,http://dbpedia.org/ontology/Website, 0.33333334,0.0
http://dbpedia.org/resource/Austen,http://dbpedia.org/ontology/Book, 0.2,0.0
http://dbpedia.org/resource/Glamour,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Cope,http://dbpedia.org/ontology/Album, 0.18181819,0.0909091
http://dbpedia.org/resource/Campanile,http://dbpedia.org/ontology/Building, 0.2857143,0.14285715
http://dbpedia.org/resource/Chile,http://dbpedia.org/ontology/Person, 0.2,0.08
http://dbpedia.org/resource/Approach,http://dbpedia.org/ontology/ProgrammingLanguage, 0.09090909,0.0
http://dbpedia.org/resource/Su,http://dbpedia.org/ontology/OlympicEvent, 0.16666667,0.083333334
http://dbpedia.org/resource/Educational,http://dbpedia.org/ontology/EducationalInstitution, 0.25,0.125
http://dbpedia.org/resource/Land,http://dbpedia.org/ontology/Agent, 0.083333336,0.020833336
http://dbpedia.org/resource/Yerevan,http://dbpedia.org/ontology/Person, 0.2,0.0
http://dbpedia.org/resource/Conservatory,http://dbpedia.org/ontology/EducationalInstitution, 0.20408164,0.09183674
http://dbpedia.org/resource/Linda,http://dbpedia.org/ontology/Person, 0.2,0.0
http://dbpedia.org/resource/Boden,http://dbpedia.org/ontology/Person, 0.22222222,0.11111111
http://dbpedia.org/resource/Silva,http://dbpedia.org/ontology/Athlete, 0.18181819,0.0909091
http://dbpedia.org/resource/Freemium,http://dbpedia.org/ontology/Company, 0.22222222,0.11111111
http://dbpedia.org/resource/Gold,http://dbpedia.org/ontology/Person, 0.16666667,0.07692308
http://dbpedia.org/resource/Toledo,http://dbpedia.org/ontology/Agent, 0.25,0.1
http://dbpedia.org/resource/Portal,http://dbpedia.org/ontology/Website, 0.24796748,0.1300813
http://dbpedia.org/resource/Evidence,http://dbpedia.org/ontology/Lighthouse, 0.16666667,0.0
http://dbpedia.org/resource/Afrikaans,http://dbpedia.org/ontology/School, 0.16666667,0.083333334
http://dbpedia.org/resource/Richard,http://dbpedia.org/ontology/Person, 0.22222222,0.03703704
http://dbpedia.org/resource/Retro,http://dbpedia.org/ontology/Organisation, 0.09090909,0.0
http://dbpedia.org/resource/Deposit,http://dbpedia.org/ontology/Library, 0.11111111,0.088888887
http://dbpedia.org/resource/Subtribe,http://dbpedia.org/ontology/Plant, 0.20063694,0.101910824
http://dbpedia.org/resource/Stack,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Diva,http://dbpedia.org/ontology/MusicalArtist, 0.14285715,0.071428575
http://dbpedia.org/resource/Stewart,http://dbpedia.org/ontology/Person, 0.1754386,0.07017544
http://dbpedia.org/resource/Definition,http://dbpedia.org/ontology/Software, 0.25,0.125
http://dbpedia.org/resource/Birmingham,http://dbpedia.org/ontology/Agent, 0.2777778,0.12962965
http://dbpedia.org/resource/Centers,http://dbpedia.org/ontology/Place, 0.17,0.09
http://dbpedia.org/resource/Affiliates,http://dbpedia.org/ontology/Organisation, 0.2631579,0.10526317
http://dbpedia.org/resource/Tracking,http://dbpedia.org/ontology/ArtificialSatellite, 0.2,0.0
http://dbpedia.org/resource/Male,http://dbpedia.org/ontology/Person, 0.14285715,0.0
http://dbpedia.org/resource/Soul,http://dbpedia.org/ontology/MusicalArtist, 0.12780268,0.062780256
http://dbpedia.org/resource/Pike,http://dbpedia.org/ontology/Person, 0.2,0.1
http://dbpedia.org/resource/Foot,http://dbpedia.org/ontology/Building, 0.1534091,0.07954547
http://dbpedia.org/resource/Swan,http://dbpedia.org/ontology/Bird, 0.21428572,0.142857145
http://dbpedia.org/resource/Trivia,http://dbpedia.org/ontology/TelevisionShow, 0.2857143,0.14285715
http://dbpedia.org/resource/Original,http://dbpedia.org/ontology/Person, 0.25,0.0
http://dbpedia.org/resource/Vegetable,http://dbpedia.org/ontology/Plant, 0.2647059,0.11764707
http://dbpedia.org/resource/ISO,http://dbpedia.org/ontology/Company, 0.1625,0.0875
http://dbpedia.org/resource/Releases,http://dbpedia.org/ontology/MusicalWork, 0.33333334,0.13333334
http://dbpedia.org/resource/Method,http://dbpedia.org/ontology/Work, 0.22950819,0.04918033
http://dbpedia.org/resource/Employment,http://dbpedia.org/ontology/Single, 0.2,0.0
http://dbpedia.org/resource/Elephant,http://dbpedia.org/ontology/Mammal, 0.2,0.1
http://dbpedia.org/resource/Yellow,http://dbpedia.org/ontology/Fungus, 0.1764706,0.05882354
http://dbpedia.org/resource/Murder,http://dbpedia.org/ontology/Person, 0.125,0.0625
http://dbpedia.org/resource/Interchange,http://dbpedia.org/ontology/RoadJunction, 0.13793103,0.082758616
http://dbpedia.org/resource/Chua,http://dbpedia.org/ontology/Book, 0.2,0.0
http://dbpedia.org/resource/Brooklyn,http://dbpedia.org/ontology/Agent, 0.32,0.13142858
http://dbpedia.org/resource/Pullman,http://dbpedia.org/ontology/Train, 0.2,0.0
http://dbpedia.org/resource/Chipmunk,http://dbpedia.org/ontology/Mammal, 0.16666667,0.05555556
http://dbpedia.org/resource/Wilmington,http://dbpedia.org/ontology/Organisation, 0.2857143,0.14285715
http://dbpedia.org/resource/Perfumes,http://dbpedia.org/ontology/Fashion, 0.2,0.0
http://dbpedia.org/resource/Monoglyceride,http://dbpedia.org/ontology/ChemicalCompound, 0.33333334,0.0
http://dbpedia.org/resource/Vision,http://dbpedia.org/ontology/Athlete, 0.16,0.08
http://dbpedia.org/resource/Pentapeptide,http://dbpedia.org/ontology/Drug, 0.25,0.0
http://dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Daphne,http://dbpedia.org/ontology/Plant, 0.16666667,0.0
http://dbpedia.org/resource/Halls,http://dbpedia.org/ontology/Building, 0.14814815,0.074074075
http://dbpedia.org/resource/Hole,http://dbpedia.org/ontology/AnatomicalStructure, 0.1891892,0.05405407
http://dbpedia.org/resource/Function,http://dbpedia.org/ontology/ProgrammingLanguage, 0.2,0.0
http://dbpedia.org/resource/Clubs,http://dbpedia.org/ontology/SportsTeam, 0.20209059,0.108013934
http://dbpedia.org/resource/Prefecture,http://dbpedia.org/ontology/PopulatedPlace, 0.2779456,0.12386706
http://dbpedia.org/resource/Note,http://dbpedia.org/ontology/Person, 0.25,0.0625
http://dbpedia.org/resource/C,http://dbpedia.org/ontology/SoccerClubSeason, 0.118705034,0.028776974
http://dbpedia.org/resource/Vos,http://dbpedia.org/ontology/Person, 0.22222222,0.11111111
http://dbpedia.org/resource/Publisher,http://dbpedia.org/ontology/Person, 0.22823219,0.09080915
http://dbpedia.org/resource/Austin,http://dbpedia.org/ontology/Organisation, 0.20394737,0.105263156
http://dbpedia.org/resource/Radar,http://dbpedia.org/ontology/ArchitecturalStructure, 0.22222222,0.11111111
http://dbpedia.org/resource/Hope,http://dbpedia.org/ontology/Person, 0.2,0.06666666
http://dbpedia.org/resource/Antonio,http://dbpedia.org/ontology/Person, 0.1891892,0.10810812
http://dbpedia.org/resource/Gaynor,http://dbpedia.org/ontology/Film, 0.2857143,0.14285715
http://dbpedia.org/resource/Super,http://dbpedia.org/ontology/VideoGame, 0.11111111,0.0
http://dbpedia.org/resource/Illinois,http://dbpedia.org/ontology/Agent, 0.2,0.1
http://dbpedia.org/resource/Joly,http://dbpedia.org/ontology/TelevisionShow, 0.25,0.0
http://dbpedia.org/resource/Chronology,http://dbpedia.org/ontology/Album, 0.10526316,0.0
http://dbpedia.org/resource/Shape,http://dbpedia.org/ontology/Album, 0.16666667,0.0
http://dbpedia.org/resource/Isabel,http://dbpedia.org/ontology/Album, 0.25,0.125
http://dbpedia.org/resource/Situation,http://dbpedia.org/ontology/Disease, 0.2857143,0.14285715
http://dbpedia.org/resource/Egypt,http://dbpedia.org/ontology/Person, 0.2,0.12
http://dbpedia.org/resource/Guild,http://dbpedia.org/ontology/Organisation, 0.22222222,0.11111111
http://dbpedia.org/resource/Tourist,http://dbpedia.org/ontology/Place, 0.22727273,0.09090909
http://dbpedia.org/resource/Tenth,http://dbpedia.org/ontology/MusicalWork, 0.12837838,0.04279279
http://dbpedia.org/resource/Slovakia,http://dbpedia.org/ontology/Diocese, 0.09090909,0.0
http://dbpedia.org/resource/Conglomeration,http://dbpedia.org/ontology/Settlement, 0.1764706,0.05882354
http://dbpedia.org/resource/Belle,http://dbpedia.org/ontology/Album, 0.2,0.1
http://dbpedia.org/resource/Beguine,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Edmonton,http://dbpedia.org/ontology/Agent, 0.2857143,0.14285715
http://dbpedia.org/resource/Han,http://dbpedia.org/ontology/Person, 0.22222222,0.11111111
http://dbpedia.org/resource/Producing,http://dbpedia.org/ontology/Band, 0.19354838,0.12903225
http://dbpedia.org/resource/Impression,http://dbpedia.org/ontology/Fashion, 0.33333334,0.0
http://dbpedia.org/resource/Response,http://dbpedia.org/ontology/Disease, 0.2,0.12
http://dbpedia.org/resource/”,http://dbpedia.org/ontology/Person, 0.19354838,0.06451613
http://dbpedia.org/resource/Flow,http://dbpedia.org/ontology/Mountain, 0.16666667,0.05555556
http://dbpedia.org/resource/Pocket,http://dbpedia.org/ontology/Fashion, 0.2,0.0
http://dbpedia.org/resource/Kato,http://dbpedia.org/ontology/MusicalWork, 0.29032257,0.12903225
